id,sales
3006920,7.392052
3006921,7.392052
3006922,105.57856
3006923,43.092472
3006924,583.6061
3006925,7.392052
3006926,7.392052
3006927,7.392052
3006928,7.392052
3006929,7.392052
3006930,1036.591
3006931,7.392052
3006932,378.38184
3006933,7.392052
3006934,496.87225
3006935,360.4132
3006936,193.01312
3006937,172.81403
3006938,20.254007
3006939,940.38336
3006940,7.392052
3006941,7.392052
3006942,13.279444
3006943,7.5944667
3006944,7.392052
3006945,151.30571
3006946,7.392052
3006947,7.392052
3006948,7.392052
3006949,21.470053
3006950,7.392052
3006951,75.03114
3006952,135.25806
3006953,7.392052
3006954,7.392052
3006955,124.7509
3006956,28.92467
3006957,476.2571
3006958,7.392052
3006959,7.392052
3006960,7.392052
3006961,7.392052
3006962,10.695019
3006963,3023.1472
3006964,7.392052
3006965,581.04407
3006966,9.57732
3006967,589.2292
3006968,797.3544
3006969,223.96889
3006970,283.34457
3006971,213.20352
3006972,2875.887
3006973,47.81345
3006974,7.392052
3006975,27.956621
3006976,24.864557
3006977,7.392052
3006978,271.68045
3006979,18.35293
3006980,20.244097
3006981,10.394794
3006982,118.06381
3006983,9.57732
3006984,571.52014
3006985,326.94678
3006986,7.5944667
3006987,10.695019
3006988,587.8235
3006989,172.1303
3006990,2780.058
3006991,7.392052
3006992,49.35649
3006993,7.392052
3006994,7.392052
3006995,7.392052
3006996,624.1004
3006997,7.392052
3006998,118.54606
3006999,7.392052
3007000,256.2321
3007001,185.60355
3007002,67.193306
3007003,121.09184
3007004,18.35293
3007005,830.2304
3007006,7.392052
3007007,7.392052
3007008,9.374904
3007009,7.392052
3007010,7.392052
3007011,72.84877
3007012,7.392052
3007013,7.392052
3007014,7.392052
3007015,10.897435
3007016,7.392052
3007017,21.546919
3007018,33.589386
3007019,7.392052
3007020,7.392052
3007021,58.501602
3007022,9.698192
3007023,317.00018
3007024,7.392052
3007025,7.392052
3007026,7.392052
3007027,7.392052
3007028,7.392052
3007029,1249.0536
3007030,7.392052
3007031,349.77826
3007032,7.392052
3007033,593.62756
3007034,377.21414
3007035,167.67558
3007036,254.7542
3007037,24.665545
3007038,1543.8569
3007039,8.195365
3007040,7.392052
3007041,10.897435
3007042,7.5944667
3007043,7.392052
3007044,178.62994
3007045,7.392052
3007046,7.392052
3007047,7.392052
3007048,7.5944667
3007049,7.392052
3007050,214.94754
3007051,158.27155
3007052,7.392052
3007053,7.392052
3007054,58.919582
3007055,27.943579
3007056,472.907
3007057,7.392052
3007058,7.392052
3007059,7.392052
3007060,7.392052
3007061,7.392052
3007062,506.0195
3007063,7.392052
3007064,75.93099
3007065,7.392052
3007066,274.7703
3007067,110.85518
3007068,52.889637
3007069,294.33835
3007070,10.192378
3007071,635.49634
3007072,7.392052
3007073,7.392052
3007074,7.392052
3007075,7.392052
3007076,7.392052
3007077,45.915394
3007078,7.392052
3007079,7.392052
3007080,7.392052
3007081,19.598478
3007082,7.392052
3007083,32.70964
3007084,33.902004
3007085,7.392052
3007086,7.392052
3007087,16.22052
3007088,9.698192
3007089,103.6245
3007090,7.392052
3007091,7.392052
3007092,7.392052
3007093,7.392052
3007094,7.392052
3007095,853.37494
3007096,7.392052
3007097,157.81688
3007098,7.392052
3007099,565.66626
3007100,260.03687
3007101,121.35073
3007102,322.45792
3007103,16.131504
3007104,1025.8203
3007105,7.392052
3007106,7.392052
3007107,24.662142
3007108,7.392052
3007109,7.392052
3007110,118.96129
3007111,7.392052
3007112,7.392052
3007113,7.5814104
3007114,17.27125
3007115,7.392052
3007116,160.78223
3007117,131.97588
3007118,7.392052
3007119,7.392052
3007120,163.21849
3007121,13.203575
3007122,535.3888
3007123,7.392052
3007124,7.392052
3007125,7.392052
3007126,7.392052
3007127,7.392052
3007128,893.905
3007129,7.392052
3007130,480.18124
3007131,7.392052
3007132,523.38416
3007133,463.37518
3007134,158.90594
3007135,145.337
3007136,34.381542
3007137,1024.2205
3007138,7.392052
3007139,7.392052
3007140,7.5944667
3007141,16.604002
3007142,7.392052
3007143,146.93817
3007144,7.392052
3007145,7.392052
3007146,7.392052
3007147,9.317654
3007148,7.392052
3007149,137.16031
3007150,191.16249
3007151,7.392052
3007152,7.392052
3007153,128.61908
3007154,13.203575
3007155,425.19147
3007156,7.392052
3007157,7.392052
3007158,7.392052
3007159,7.392052
3007160,7.392052
3007161,595.2048
3007162,7.392052
3007163,91.723305
3007164,7.392052
3007165,238.0023
3007166,111.9187
3007167,42.77383
3007168,122.46278
3007169,10.394794
3007170,734.7508
3007171,7.392052
3007172,7.392052
3007173,7.392052
3007174,7.392052
3007175,7.392052
3007176,42.941704
3007177,7.392052
3007178,7.392052
3007179,7.392052
3007180,7.392052
3007181,7.392052
3007182,87.30033
3007183,40.40087
3007184,7.392052
3007185,7.392052
3007186,15.349537
3007187,9.698192
3007188,206.49927
3007189,7.392052
3007190,7.392052
3007191,7.392052
3007192,7.392052
3007193,7.392052
3007194,737.43695
3007195,7.392052
3007196,310.9321
3007197,9.115237
3007198,471.66522
3007199,314.45642
3007200,119.48324
3007201,95.349236
3007202,83.84488
3007203,648.4001
3007204,7.392052
3007205,7.392052
3007206,7.392052
3007207,7.392052
3007208,7.392052
3007209,122.4214
3007210,7.392052
3007211,8.195365
3007212,7.392052
3007213,15.1093645
3007214,7.392052
3007215,163.48515
3007216,132.2228
3007217,7.392052
3007218,7.392052
3007219,75.92391
3007220,15.788
3007221,459.0469
3007222,7.392052
3007223,7.392052
3007224,7.392052
3007225,7.392052
3007226,7.392052
3007227,877.4648
3007228,7.392052
3007229,344.49042
3007230,7.392052
3007231,509.3866
3007232,568.84784
3007233,118.65382
3007234,81.09291
3007235,54.622692
3007236,909.6675
3007237,13.48186
3007238,7.392052
3007239,16.401585
3007240,10.897435
3007241,7.392052
3007242,145.80396
3007243,10.192378
3007244,7.5944667
3007245,7.392052
3007246,41.289646
3007247,7.392052
3007248,156.57079
3007249,193.3614
3007250,8.403779
3007251,7.5814104
3007252,187.98978
3007253,49.405724
3007254,763.0672
3007255,7.392052
3007256,7.5814104
3007257,7.392052
3007258,7.392052
3007259,7.392052
3007260,630.03253
3007261,7.392052
3007262,287.8548
3007263,9.115237
3007264,496.7288
3007265,513.58936
3007266,104.98756
3007267,57.347168
3007268,83.31848
3007269,838.2987
3007270,10.897435
3007271,7.392052
3007272,22.379866
3007273,10.897435
3007274,7.392052
3007275,203.36874
3007276,10.695019
3007277,7.392052
3007278,7.392052
3007279,30.37992
3007280,7.392052
3007281,145.87318
3007282,212.08762
3007283,7.392052
3007284,7.392052
3007285,129.5814
3007286,40.133537
3007287,696.20355
3007288,7.392052
3007289,8.195365
3007290,7.392052
3007291,7.392052
3007292,7.392052
3007293,1208.3889
3007294,7.392052
3007295,470.31354
3007296,7.392052
3007297,692.0294
3007298,430.22025
3007299,146.84752
3007300,333.7203
3007301,32.088394
3007302,2003.4246
3007303,13.48186
3007304,7.392052
3007305,11.507769
3007306,7.392052
3007307,7.392052
3007308,213.12549
3007309,7.392052
3007310,7.5944667
3007311,7.5944667
3007312,18.99372
3007313,7.392052
3007314,110.727104
3007315,214.2642
3007316,7.392052
3007317,7.392052
3007318,160.35933
3007319,22.747396
3007320,505.48474
3007321,7.392052
3007322,7.392052
3007323,7.392052
3007324,7.392052
3007325,7.392052
3007326,870.591
3007327,7.392052
3007328,226.02992
3007329,7.392052
3007330,558.2879
3007331,491.59537
3007332,106.28294
3007333,92.71012
3007334,27.956621
3007335,944.3859
3007336,11.29639
3007337,7.392052
3007338,7.392052
3007339,7.392052
3007340,7.392052
3007341,106.42718
3007342,8.606195
3007343,10.099148
3007344,7.392052
3007345,34.70402
3007346,7.392052
3007347,448.2522
3007348,163.29922
3007349,7.392052
3007350,7.392052
3007351,249.27792
3007352,22.747396
3007353,760.3338
3007354,7.392052
3007355,10.897435
3007356,7.392052
3007357,7.392052
3007358,7.392052
3007359,2176.9314
3007360,7.392052
3007361,311.23187
3007362,7.392052
3007363,574.8901
3007364,434.18292
3007365,201.79749
3007366,155.55775
3007367,26.812609
3007368,2150.4695
3007369,7.392052
3007370,7.392052
3007371,10.192378
3007372,10.695019
3007373,7.392052
3007374,208.85681
3007375,7.392052
3007376,7.392052
3007377,7.392052
3007378,7.5944667
3007379,7.392052
3007380,97.50394
3007381,203.8155
3007382,7.392052
3007383,7.392052
3007384,138.74016
3007385,30.520288
3007386,475.82303
3007387,7.392052
3007388,7.392052
3007389,7.392052
3007390,7.392052
3007391,7.392052
3007392,513.1714
3007393,7.392052
3007394,276.44873
3007395,7.5944667
3007396,496.7288
3007397,463.37518
3007398,135.163
3007399,78.7709
3007400,96.29842
3007401,1024.939
3007402,8.397783
3007403,7.392052
3007404,10.695019
3007405,10.695019
3007406,7.392052
3007407,136.08151
3007408,7.392052
3007409,7.392052
3007410,7.392052
3007411,11.873189
3007412,7.392052
3007413,160.85307
3007414,168.49086
3007415,7.5814104
3007416,7.392052
3007417,154.62381
3007418,37.62034
3007419,534.19037
3007420,7.392052
3007421,7.392052
3007422,7.392052
3007423,7.392052
3007424,7.392052
3007425,707.37506
3007426,7.392052
3007427,301.05984
3007428,7.392052
3007429,458.32544
3007430,490.9674
3007431,115.77141
3007432,86.042725
3007433,64.43149
3007434,1002.4384
3007435,20.23884
3007436,7.392052
3007437,31.661268
3007438,12.82412
3007439,7.392052
3007440,142.6951
3007441,7.392052
3007442,12.155551
3007443,7.392052
3007444,13.621364
3007445,7.5814104
3007446,178.42326
3007447,157.61288
3007448,7.392052
3007449,7.392052
3007450,172.01907
3007451,15.276619
3007452,1002.50604
3007453,7.392052
3007454,7.5944667
3007455,7.392052
3007456,7.392052
3007457,7.392052
3007458,1977.2618
3007459,7.392052
3007460,375.07986
3007461,7.392052
3007462,634.87964
3007463,456.96176
3007464,211.00233
3007465,259.38617
3007466,42.933434
3007467,1454.4766
3007468,7.5814104
3007469,7.392052
3007470,9.896731
3007471,13.026536
3007472,7.392052
3007473,196.08548
3007474,7.392052
3007475,7.392052
3007476,7.392052
3007477,30.4914
3007478,7.392052
3007479,152.25336
3007480,200.58698
3007481,7.392052
3007482,7.392052
3007483,183.47859
3007484,111.01295
3007485,482.42126
3007486,7.392052
3007487,7.392052
3007488,7.392052
3007489,7.392052
3007490,7.392052
3007491,3211.5657
3007492,7.392052
3007493,571.79944
3007494,7.392052
3007495,765.19073
3007496,912.9702
3007497,298.0608
3007498,389.44952
3007499,278.38104
3007500,3807.9507
3007501,46.529606
3007502,7.392052
3007503,83.50313
3007504,55.17531
3007505,7.392052
3007506,330.42923
3007507,13.026536
3007508,8.606195
3007509,49.64307
3007510,165.15521
3007511,10.897435
3007512,523.80817
3007513,294.88156
3007514,13.48186
3007515,13.48186
3007516,520.4646
3007517,206.77972
3007518,2780.058
3007519,227.92455
3007520,47.36504
3007521,7.392052
3007522,7.392052
3007523,7.5814104
3007524,3023.1472
3007525,7.392052
3007526,617.4439
3007527,7.5944667
3007528,815.6983
3007529,765.19073
3007530,458.72498
3007531,228.66667
3007532,213.18166
3007533,3819.5781
3007534,43.718502
3007535,7.392052
3007536,22.567728
3007537,48.380733
3007538,7.392052
3007539,349.50174
3007540,10.192378
3007541,7.783825
3007542,7.392052
3007543,123.907265
3007544,10.897435
3007545,625.7338
3007546,451.26675
3007547,10.192378
3007548,11.29639
3007549,479.85187
3007550,184.88576
3007551,2791.3318
3007552,338.5987
3007553,49.940334
3007554,7.392052
3007555,7.392052
3007556,10.695019
3007557,1535.0817
3007558,7.392052
3007559,512.8753
3007560,10.192378
3007561,598.3867
3007562,599.2655
3007563,512.6668
3007564,91.00686
3007565,156.55724
3007566,3081.133
3007567,13.026536
3007568,7.392052
3007569,11.710185
3007570,10.394794
3007571,7.392052
3007572,327.6094
3007573,11.093973
3007574,7.5944667
3007575,7.392052
3007576,58.64818
3007577,9.115237
3007578,573.91815
3007579,427.66876
3007580,7.5814104
3007581,10.897435
3007582,559.935
3007583,70.21242
3007584,747.7668
3007585,182.2945
3007586,16.604002
3007587,9.374904
3007588,7.392052
3007589,10.897435
3007590,2661.1038
3007591,7.392052
3007592,583.7523
3007593,10.897435
3007594,674.132
3007595,617.61884
3007596,424.7508
3007597,218.68881
3007598,157.19502
3007599,3807.9507
3007600,13.48186
3007601,7.392052
3007602,32.92295
3007603,32.353264
3007604,7.392052
3007605,339.31937
3007606,7.5944667
3007607,13.026536
3007608,7.392052
3007609,131.16235
3007610,8.403779
3007611,575.30664
3007612,424.87817
3007613,8.195365
3007614,7.5944667
3007615,530.5567
3007616,169.41682
3007617,1714.0819
3007618,217.70364
3007619,35.291496
3007620,7.392052
3007621,7.392052
3007622,10.192378
3007623,1164.5165
3007624,7.392052
3007625,494.58435
3007626,13.766624
3007627,629.83154
3007628,540.76013
3007629,393.2125
3007630,69.75502
3007631,122.4214
3007632,2409.4253
3007633,13.969041
3007634,7.392052
3007635,7.5944667
3007636,12.157729
3007637,7.392052
3007638,241.4912
3007639,7.392052
3007640,7.392052
3007641,7.392052
3007642,41.074627
3007643,7.392052
3007644,587.93884
3007645,472.35022
3007646,8.403779
3007647,10.099148
3007648,593.669
3007649,55.213844
3007650,435.52322
3007651,250.0218
3007652,9.57732
3007653,7.392052
3007654,7.392052
3007655,8.195365
3007656,2309.2185
3007657,7.392052
3007658,631.94464
3007659,11.710185
3007660,556.3061
3007661,866.8093
3007662,252.75734
3007663,282.01028
3007664,205.93898
3007665,3065.1655
3007666,49.986187
3007667,7.392052
3007668,39.39698
3007669,58.784996
3007670,7.392052
3007671,253.71768
3007672,7.392052
3007673,16.618692
3007674,7.392052
3007675,130.84497
3007676,10.192378
3007677,620.3665
3007678,303.0448
3007679,10.695019
3007680,11.29639
3007681,593.96735
3007682,181.3345
3007683,2739.822
3007684,205.46895
3007685,46.11933
3007686,7.392052
3007687,7.392052
3007688,7.392052
3007689,537.2646
3007690,7.392052
3007691,238.66019
3007692,10.897435
3007693,487.39673
3007694,342.87445
3007695,161.32486
3007696,50.155697
3007697,49.910686
3007698,1016.0029
3007699,8.397783
3007700,7.392052
3007701,10.897435
3007702,10.695019
3007703,7.392052
3007704,113.63442
3007705,7.392052
3007706,7.392052
3007707,7.392052
3007708,16.170654
3007709,7.392052
3007710,172.19073
3007711,155.33453
3007712,7.392052
3007713,7.392052
3007714,165.85223
3007715,39.7471
3007716,478.66528
3007717,7.392052
3007718,7.392052
3007719,7.392052
3007720,7.392052
3007721,7.392052
3007722,1065.9008
3007723,7.392052
3007724,398.8436
3007725,10.897435
3007726,626.181
3007727,508.6117
3007728,261.0692
3007729,73.36622
3007730,130.58243
3007731,1884.9956
3007732,26.897734
3007733,7.392052
3007734,59.743004
3007735,13.48186
3007736,7.392052
3007737,213.13005
3007738,7.392052
3007739,7.392052
3007740,7.392052
3007741,75.16507
3007742,8.403779
3007743,392.7502
3007744,328.7406
3007745,8.403779
3007746,8.403779
3007747,264.37262
3007748,43.84659
3007749,738.5197
3007750,237.07532
3007751,7.5944667
3007752,7.392052
3007753,7.392052
3007754,7.392052
3007755,925.3632
3007756,7.392052
3007757,511.56406
3007758,7.392052
3007759,710.7873
3007760,521.5159
3007761,178.74442
3007762,219.08331
3007763,142.68849
3007764,1158.3734
3007765,29.18566
3007766,7.392052
3007767,10.993648
3007768,54.712082
3007769,7.392052
3007770,173.52847
3007771,7.392052
3007772,13.969041
3007773,7.392052
3007774,73.84823
3007775,7.392052
3007776,442.2155
3007777,180.85593
3007778,10.099148
3007779,7.392052
3007780,585.7107
3007781,88.918976
3007782,1844.6931
3007783,7.392052
3007784,14.563867
3007785,7.392052
3007786,7.392052
3007787,7.392052
3007788,925.3632
3007789,7.392052
3007790,550.0597
3007791,7.392052
3007792,677.71356
3007793,562.6207
3007794,211.03375
3007795,169.44673
3007796,223.96864
3007797,1820.1986
3007798,10.897435
3007799,7.392052
3007800,18.35293
3007801,10.897435
3007802,7.392052
3007803,201.97777
3007804,7.392052
3007805,16.604002
3007806,7.392052
3007807,155.54575
3007808,7.392052
3007809,349.40555
3007810,202.7667
3007811,8.606195
3007812,8.397783
3007813,312.53214
3007814,100.595375
3007815,1420.3341
3007816,7.392052
3007817,7.392052
3007818,7.392052
3007819,7.392052
3007820,7.392052
3007821,715.1329
3007822,7.392052
3007823,264.25763
3007824,7.392052
3007825,551.0812
3007826,286.87555
3007827,143.1108
3007828,50.608143
3007829,59.817444
3007830,941.5643
3007831,7.392052
3007832,7.392052
3007833,10.099148
3007834,7.5944667
3007835,7.392052
3007836,122.894775
3007837,7.392052
3007838,7.392052
3007839,7.392052
3007840,18.27862
3007841,7.392052
3007842,189.79985
3007843,141.67024
3007844,7.392052
3007845,7.392052
3007846,123.68188
3007847,35.35409
3007848,637.5874
3007849,7.392052
3007850,7.392052
3007851,7.392052
3007852,7.392052
3007853,7.392052
3007854,1434.0066
3007855,7.392052
3007856,177.11003
3007857,7.392052
3007858,492.52
3007859,217.16862
3007860,169.36848
3007861,60.257675
3007862,10.897435
3007863,1121.7588
3007864,9.374904
3007865,7.392052
3007866,18.791304
3007867,7.392052
3007868,7.392052
3007869,123.98636
3007870,7.392052
3007871,7.392052
3007872,7.392052
3007873,7.5944667
3007874,7.392052
3007875,30.81331
3007876,130.38583
3007877,7.392052
3007878,7.392052
3007879,26.212248
3007880,88.362305
3007881,357.48767
3007882,7.392052
3007883,7.392052
3007884,7.392052
3007885,7.392052
3007886,7.392052
3007887,707.3687
3007888,7.392052
3007889,328.40463
3007890,7.392052
3007891,515.5241
3007892,532.18713
3007893,212.85403
3007894,124.66973
3007895,80.836174
3007896,882.1072
3007897,13.48186
3007898,7.392052
3007899,10.897435
3007900,12.157729
3007901,7.392052
3007902,183.3089
3007903,7.5944667
3007904,7.392052
3007905,7.392052
3007906,22.011835
3007907,7.392052
3007908,302.5674
3007909,211.77806
3007910,7.392052
3007911,7.392052
3007912,344.4563
3007913,59.994938
3007914,907.5486
3007915,7.392052
3007916,13.48186
3007917,7.392052
3007918,7.392052
3007919,7.392052
3007920,823.13007
3007921,7.392052
3007922,474.451
3007923,10.394794
3007924,534.8117
3007925,600.7241
3007926,166.81201
3007927,208.29587
3007928,151.17497
3007929,887.15515
3007930,23.125483
3007931,7.392052
3007932,13.48186
3007933,101.730286
3007934,7.392052
3007935,154.61209
3007936,10.695019
3007937,13.969041
3007938,7.392052
3007939,93.189674
3007940,10.695019
3007941,401.39825
3007942,182.23564
3007943,7.392052
3007944,7.392052
3007945,509.98395
3007946,83.560165
3007947,1531.7196
3007948,7.392052
3007949,18.99372
3007950,7.392052
3007951,7.392052
3007952,7.392052
3007953,1032.3363
3007954,7.392052
3007955,494.8703
3007956,9.57732
3007957,562.81995
3007958,661.28564
3007959,195.80025
3007960,209.2179
3007961,122.84169
3007962,1094.47
3007963,20.050375
3007964,7.392052
3007965,13.498327
3007966,22.931955
3007967,7.392052
3007968,205.8408
3007969,10.897435
3007970,11.710185
3007971,10.394794
3007972,84.48477
3007973,7.392052
3007974,344.7768
3007975,248.65701
3007976,7.392052
3007977,10.695019
3007978,446.74835
3007979,107.415886
3007980,911.31274
3007981,7.392052
3007982,12.155551
3007983,7.392052
3007984,7.392052
3007985,7.392052
3007986,862.8795
3007987,7.392052
3007988,275.4212
3007989,7.392052
3007990,571.79944
3007991,510.06653
3007992,363.5032
3007993,162.73691
3007994,41.539104
3007995,2028.9432
3007996,7.392052
3007997,7.392052
3007998,13.969041
3007999,16.604002
3008000,7.392052
3008001,217.73415
3008002,7.392052
3008003,7.392052
3008004,7.392052
3008005,21.036081
3008006,7.392052
3008007,217.70686
3008008,274.7126
3008009,7.392052
3008010,7.392052
3008011,258.89066
3008012,76.13065
3008013,551.068
3008014,106.17234
3008015,8.195365
3008016,7.392052
3008017,7.392052
3008018,7.392052
3008019,724.8507
3008020,7.392052
3008021,229.12596
3008022,9.896731
3008023,390.3191
3008024,403.16693
3008025,78.31276
3008026,90.73154
3008027,65.99055
3008028,912.6578
3008029,7.392052
3008030,7.392052
3008031,11.093973
3008032,12.155551
3008033,7.392052
3008034,107.210266
3008035,7.392052
3008036,8.195365
3008037,7.392052
3008038,63.172066
3008039,7.392052
3008040,216.0861
3008041,116.66743
3008042,7.392052
3008043,9.896731
3008044,182.28087
3008045,26.877386
3008046,780.288
3008047,7.392052
3008048,10.192378
3008049,7.392052
3008050,7.392052
3008051,7.392052
3008052,606.894
3008053,7.392052
3008054,80.17502
3008055,7.392052
3008056,534.8837
3008057,218.98703
3008058,144.4395
3008059,16.719767
3008060,20.050375
3008061,1045.4197
3008062,7.392052
3008063,7.392052
3008064,7.5944667
3008065,7.392052
3008066,7.392052
3008067,146.94566
3008068,7.392052
3008069,7.392052
3008070,7.392052
3008071,7.5944667
3008072,7.392052
3008073,174.49077
3008074,147.38817
3008075,7.392052
3008076,7.392052
3008077,83.688065
3008078,14.463869
3008079,187.78764
3008080,8.403779
3008081,7.392052
3008082,7.392052
3008083,7.392052
3008084,7.392052
3008085,1382.6832
3008086,7.392052
3008087,756.752
3008088,7.392052
3008089,729.251
3008090,423.1528
3008091,281.4186
3008092,218.35529
3008093,37.557976
3008094,2687.4714
3008095,7.5944667
3008096,7.392052
3008097,10.394794
3008098,7.5944667
3008099,7.392052
3008100,296.79712
3008101,7.5814104
3008102,7.392052
3008103,7.392052
3008104,14.3567
3008105,7.392052
3008106,457.1078
3008107,265.3318
3008108,7.392052
3008109,9.374904
3008110,294.62915
3008111,75.66565
3008112,837.8744
3008113,10.897435
3008114,7.392052
3008115,7.392052
3008116,7.392052
3008117,7.392052
3008118,604.29736
3008119,7.392052
3008120,148.44049
3008121,7.392052
3008122,544.4617
3008123,235.89412
3008124,115.15672
3008125,18.33235
3008126,10.394794
3008127,953.5463
3008128,7.392052
3008129,7.392052
3008130,7.392052
3008131,10.897435
3008132,7.392052
3008133,104.04761
3008134,7.392052
3008135,7.392052
3008136,7.392052
3008137,10.394794
3008138,7.392052
3008139,126.85277
3008140,145.439
3008141,7.392052
3008142,7.392052
3008143,109.621155
3008144,27.943579
3008145,223.28519
3008146,7.392052
3008147,7.392052
3008148,7.392052
3008149,7.392052
3008150,7.392052
3008151,702.3131
3008152,7.392052
3008153,100.771126
3008154,7.392052
3008155,548.785
3008156,208.58954
3008157,119.58888
3008158,26.639524
3008159,10.897435
3008160,812.2337
3008161,7.392052
3008162,7.392052
3008163,7.392052
3008164,7.392052
3008165,7.392052
3008166,100.95178
3008167,7.392052
3008168,7.392052
3008169,7.392052
3008170,7.5944667
3008171,7.392052
3008172,149.06938
3008173,147.3937
3008174,7.392052
3008175,7.392052
3008176,51.444233
3008177,12.405288
3008178,171.9097
3008179,7.392052
3008180,7.392052
3008181,7.392052
3008182,7.392052
3008183,7.392052
3008184,779.53375
3008185,7.392052
3008186,172.18663
3008187,7.392052
3008188,594.5051
3008189,271.0305
3008190,196.7854
3008191,23.764421
3008192,13.026536
3008193,1133.4625
3008194,7.392052
3008195,7.392052
3008196,7.392052
3008197,9.317654
3008198,7.392052
3008199,142.57648
3008200,7.392052
3008201,7.392052
3008202,7.392052
3008203,9.317654
3008204,7.392052
3008205,148.30484
3008206,197.10461
3008207,7.392052
3008208,7.392052
3008209,53.06456
3008210,67.67084
3008211,305.62842
3008212,7.392052
3008213,7.392052
3008214,7.392052
3008215,7.392052
3008216,7.392052
3008217,625.3666
3008218,7.392052
3008219,147.27225
3008220,7.392052
3008221,510.4082
3008222,225.38849
3008223,187.13379
3008224,59.42928
3008225,27.411406
3008226,906.677
3008227,7.392052
3008228,7.392052
3008229,7.392052
3008230,7.392052
3008231,7.392052
3008232,146.4888
3008233,7.392052
3008234,7.392052
3008235,7.392052
3008236,7.5944667
3008237,7.392052
3008238,115.06049
3008239,115.40938
3008240,7.392052
3008241,7.392052
3008242,84.44105
3008243,27.943579
3008244,421.9713
3008245,7.392052
3008246,7.392052
3008247,7.392052
3008248,7.392052
3008249,7.392052
3008250,659.26215
3008251,7.392052
3008252,157.83328
3008253,7.392052
3008254,539.68463
3008255,201.53935
3008256,133.58344
3008257,66.72302
3008258,10.897435
3008259,773.0361
3008260,7.392052
3008261,7.392052
3008262,7.392052
3008263,7.5814104
3008264,7.392052
3008265,90.508606
3008266,7.392052
3008267,7.392052
3008268,7.392052
3008269,7.5944667
3008270,7.392052
3008271,37.23572
3008272,82.06169
3008273,7.392052
3008274,7.392052
3008275,31.408136
3008276,16.275179
3008277,421.49393
3008278,7.392052
3008279,7.392052
3008280,7.5944667
3008281,7.392052
3008282,7.392052
3008283,812.3474
3008284,7.392052
3008285,217.84537
3008286,7.392052
3008287,576.62897
3008288,444.1669
3008289,253.50185
3008290,128.4341
3008291,92.760345
3008292,1230.2676
3008293,7.5944667
3008294,7.392052
3008295,8.397783
3008296,10.394794
3008297,7.392052
3008298,189.81915
3008299,7.392052
3008300,7.392052
3008301,7.392052
3008302,8.570222
3008303,7.392052
3008304,195.45334
3008305,186.35484
3008306,7.392052
3008307,7.392052
3008308,211.70767
3008309,32.13867
3008310,823.0795
3008311,22.923067
3008312,7.5944667
3008313,7.392052
3008314,7.392052
3008315,7.392052
3008316,815.596
3008317,7.392052
3008318,411.4394
3008319,7.392052
3008320,426.5437
3008321,392.02
3008322,149.43878
3008323,123.33188
3008324,18.35293
3008325,751.21893
3008326,7.5944667
3008327,7.392052
3008328,7.5944667
3008329,10.897435
3008330,7.392052
3008331,131.94048
3008332,7.392052
3008333,7.392052
3008334,7.392052
3008335,26.30581
3008336,7.392052
3008337,56.187298
3008338,130.30043
3008339,7.392052
3008340,7.392052
3008341,116.740204
3008342,31.821787
3008343,905.7909
3008344,12.866969
3008345,10.099148
3008346,7.392052
3008347,7.392052
3008348,7.392052
3008349,1238.067
3008350,7.392052
3008351,166.81593
3008352,7.392052
3008353,628.2806
3008354,237.82309
3008355,215.7852
3008356,29.888422
3008357,12.750379
3008358,1249.928
3008359,7.392052
3008360,7.392052
3008361,7.392052
3008362,7.5944667
3008363,7.392052
3008364,154.74313
3008365,7.5944667
3008366,7.392052
3008367,7.392052
3008368,7.5944667
3008369,7.392052
3008370,126.03567
3008371,146.68561
3008372,7.392052
3008373,7.392052
3008374,92.50377
3008375,14.016325
3008376,336.22678
3008377,7.392052
3008378,7.392052
3008379,7.392052
3008380,7.392052
3008381,7.392052
3008382,841.8351
3008383,7.392052
3008384,394.99326
3008385,7.392052
3008386,482.99304
3008387,486.48914
3008388,171.50891
3008389,113.07132
3008390,47.24437
3008391,846.658
3008392,10.099148
3008393,7.392052
3008394,9.317654
3008395,10.695019
3008396,7.392052
3008397,150.8786
3008398,7.5944667
3008399,9.896731
3008400,7.392052
3008401,43.03711
3008402,7.392052
3008403,265.90778
3008404,159.57297
3008405,7.392052
3008406,7.392052
3008407,235.9905
3008408,56.189598
3008409,557.4046
3008410,7.392052
3008411,11.710185
3008412,7.392052
3008413,7.392052
3008414,7.392052
3008415,1440.6666
3008416,7.392052
3008417,322.23605
3008418,7.392052
3008419,625.96436
3008420,489.27203
3008421,430.05682
3008422,34.344162
3008423,42.092846
3008424,1837.2186
3008425,7.392052
3008426,7.392052
3008427,7.5944667
3008428,7.783825
3008429,7.392052
3008430,213.18166
3008431,7.392052
3008432,7.392052
3008433,7.392052
3008434,22.671446
3008435,7.392052
3008436,249.06097
3008437,232.37395
3008438,7.392052
3008439,7.392052
3008440,197.31998
3008441,33.27005
3008442,551.15894
3008443,47.85186
3008444,7.5944667
3008445,7.392052
3008446,7.392052
3008447,7.392052
3008448,1198.1249
3008449,7.392052
3008450,283.06747
3008451,7.392052
3008452,646.38293
3008453,418.65134
3008454,207.14542
3008455,199.28113
3008456,71.132706
3008457,1530.6685
3008458,7.5944667
3008459,7.392052
3008460,20.441256
3008461,10.099148
3008462,7.392052
3008463,210.33101
3008464,7.392052
3008465,7.392052
